State,District,Date,Year,Month,Avg_rainfall,Agency_name
Telangana,Kamareddy,2025-01-05,2025,01,0.0001612097,NRSC VIC MODEL
Telangana,Kamareddy,2025-01-07,2025,01,0.0,NRSC VIC MODEL
Telangana,Kamareddy,2025-01-09,2025,01,0.0,NRSC VIC MODEL
Telangana,Kamareddy,2025-01-12,2025,01,0.0,NRSC VIC MODEL
Telangana,Kamareddy,2025-01-29,2025,01,5.10528e-05,NRSC VIC MODEL
Telangana,Kamareddy,2025-01-31,2025,01,0.0,NRSC VIC MODEL
Telangana,Kamareddy,2025-02-02,2025,02,0.0,NRSC VIC MODEL
Telangana,Kamareddy,2025-02-07,2025,02,0.0,NRSC VIC MODEL
Telangana,Kamareddy,2025-02-08,2025,02,0.0,NRSC VIC MODEL
Telangana,Kamareddy,2025-02-10,2025,02,0.0,NRSC VIC MODEL
Telangana,Kamareddy,2025-02-14,2025,02,0.0,NRSC VIC MODEL
Telangana,Kamareddy,2025-02-13,2025,02,0.0,NRSC VIC MODEL
Telangana,Kamareddy,2025-02-20,2025,02,0.0,NRSC VIC MODEL
Telangana,Kamareddy,2025-02-23,2025,02,0.0001816018,NRSC VIC MODEL
Telangana,Kamareddy,2025-03-04,2025,03,0.0,NRSC VIC MODEL
Telangana,Kamareddy,2025-03-15,2025,03,0.0,NRSC VIC MODEL
Telangana,Kamareddy,2025-03-20,2025,03,0.0,NRSC VIC MODEL
Telangana,Kamareddy,2025-03-23,2025,03,0.2038363245,NRSC VIC MODEL
Telangana,Kamareddy,2025-03-24,2025,03,0.6568024158,NRSC VIC MODEL
Telangana,Kamareddy,2025-03-26,2025,03,0.0,NRSC VIC MODEL
Telangana,Kamareddy,2025-03-27,2025,03,0.0,NRSC VIC MODEL
Telangana,Kamareddy,2025-03-28,2025,03,0.0,NRSC VIC MODEL
Telangana,Kamareddy,2025-04-01,2025,04,0.000255264,NRSC VIC MODEL
Telangana,Kamareddy,2025-04-08,2025,04,0.0,NRSC VIC MODEL
Telangana,Kamareddy,2025-04-11,2025,04,0.0060041138,NRSC VIC MODEL
Telangana,Kamareddy,2025-04-15,2025,04,0.0032864126,NRSC VIC MODEL
Telangana,Kamareddy,2025-04-17,2025,04,0.0154942157,NRSC VIC MODEL
Telangana,Kamareddy,2025-04-22,2025,04,0.0,NRSC VIC MODEL
Telangana,Kamareddy,2025-04-27,2025,04,0.2024866969,NRSC VIC MODEL
Telangana,Kamareddy,2025-04-29,2025,04,0.0012231726,NRSC VIC MODEL
Telangana,Kamareddy,2025-05-02,2025,05,1.5994724728,NRSC VIC MODEL
Telangana,Kamareddy,2025-05-03,2025,05,0.0037496433,NRSC VIC MODEL
Telangana,Kamareddy,2025-05-06,2025,05,5.1915103315,NRSC VIC MODEL
Telangana,Kamareddy,2025-05-17,2025,05,1.1309406065,NRSC VIC MODEL
Telangana,Kamareddy,2025-05-21,2025,05,29.1377061573,NRSC VIC MODEL
Telangana,Kamareddy,2025-05-23,2025,05,42.8491629957,NRSC VIC MODEL
Telangana,Kamareddy,2025-06-02,2025,06,0.07127491,NRSC VIC MODEL
Telangana,Kamareddy,2025-06-03,2025,06,0.006244948,NRSC VIC MODEL
Telangana,Kamareddy,2025-06-04,2025,06,1.80967e-05,NRSC VIC MODEL
Telangana,Kamareddy,2025-06-10,2025,06,10.7288447611,NRSC VIC MODEL
Telangana,Kamareddy,2025-06-11,2025,06,14.5637516074,NRSC VIC MODEL
Telangana,Kamareddy,2025-06-18,2025,06,0.125600419,NRSC VIC MODEL
Telangana,Kamareddy,2025-06-26,2025,06,33.0268371589,NRSC VIC MODEL
Telangana,Karimnagar,2025-01-02,2025,01,0.0003125033,NRSC VIC MODEL
Telangana,Karimnagar,2025-01-09,2025,01,0.0,NRSC VIC MODEL
Telangana,Karimnagar,2025-01-10,2025,01,0.0,NRSC VIC MODEL
Telangana,Karimnagar,2025-01-12,2025,01,0.0,NRSC VIC MODEL
Telangana,Karimnagar,2025-01-14,2025,01,0.0,NRSC VIC MODEL
Telangana,Karimnagar,2025-01-21,2025,01,0.0006012791,NRSC VIC MODEL
Telangana,Karimnagar,2025-01-23,2025,01,0.0007192487,NRSC VIC MODEL
Telangana,Karimnagar,2025-02-02,2025,02,0.0,NRSC VIC MODEL
Telangana,Karimnagar,2025-02-04,2025,02,0.0,NRSC VIC MODEL
Telangana,Karimnagar,2025-02-07,2025,02,0.0,NRSC VIC MODEL
Telangana,Karimnagar,2025-02-20,2025,02,0.0,NRSC VIC MODEL
Telangana,Karimnagar,2025-02-24,2025,02,0.0001562516,NRSC VIC MODEL
Telangana,Karimnagar,2025-03-05,2025,03,0.0001562516,NRSC VIC MODEL
Telangana,Karimnagar,2025-03-06,2025,03,0.0,NRSC VIC MODEL
Telangana,Karimnagar,2025-03-07,2025,03,0.0,NRSC VIC MODEL
Telangana,Karimnagar,2025-03-09,2025,03,0.0,NRSC VIC MODEL
Telangana,Karimnagar,2025-03-10,2025,03,0.0,NRSC VIC MODEL
Telangana,Karimnagar,2025-03-14,2025,03,0.0,NRSC VIC MODEL
Telangana,Karimnagar,2025-03-19,2025,03,0.0,NRSC VIC MODEL
Telangana,Karimnagar,2025-03-23,2025,03,0.0354521055,NRSC VIC MODEL
Telangana,Karimnagar,2025-03-28,2025,03,0.0,NRSC VIC MODEL
Telangana,Karimnagar,2025-04-10,2025,04,0.1447110242,NRSC VIC MODEL
Telangana,Karimnagar,2025-04-16,2025,04,0.0866023495,NRSC VIC MODEL
Telangana,Karimnagar,2025-04-18,2025,04,0.000366614,NRSC VIC MODEL
Telangana,Karimnagar,2025-04-12,2025,04,-0.0024150811,NRSC VIC MODEL
Telangana,Karimnagar,2025-04-19,2025,04,2.70735232,NRSC VIC MODEL
Telangana,Karimnagar,2025-04-21,2025,04,0.0001870246,NRSC VIC MODEL
Telangana,Karimnagar,2025-04-24,2025,04,0.0,NRSC VIC MODEL
Telangana,Karimnagar,2025-04-29,2025,04,0.0,NRSC VIC MODEL
Telangana,Karimnagar,2025-05-03,2025,05,0.0,NRSC VIC MODEL
Telangana,Karimnagar,2025-05-04,2025,05,0.0,NRSC VIC MODEL
Telangana,Karimnagar,2025-05-16,2025,05,0.0458912804,NRSC VIC MODEL
Telangana,Karimnagar,2025-05-17,2025,05,6.2232875279,NRSC VIC MODEL
Telangana,Karimnagar,2025-05-18,2025,05,0.0,NRSC VIC MODEL
Telangana,Karimnagar,2025-05-28,2025,05,9.1827760835,NRSC VIC MODEL
Telangana,Karimnagar,2025-05-31,2025,05,0.4582094134,NRSC VIC MODEL
Telangana,Karimnagar,2025-06-01,2025,06,0.0,NRSC VIC MODEL
Telangana,Karimnagar,2025-06-04,2025,06,0.0110383889,NRSC VIC MODEL
Telangana,Karimnagar,2025-06-17,2025,06,0.8307391818,NRSC VIC MODEL
Telangana,Karimnagar,2025-06-19,2025,06,1.89166e-05,NRSC VIC MODEL
Telangana,Karimnagar,2025-06-20,2025,06,0.0314841736,NRSC VIC MODEL
Telangana,Karimnagar,2025-06-24,2025,06,0.5617533514,NRSC VIC MODEL
Telangana,Karimnagar,2025-06-28,2025,06,1.5761685344,NRSC VIC MODEL
Telangana,Karimnagar,2025-06-29,2025,06,0.1560868512,NRSC VIC MODEL
Telangana,Khammam,2025-01-06,2025,01,0.0005471055,NRSC VIC MODEL
Telangana,Khammam,2025-01-10,2025,01,0.0003732786,NRSC VIC MODEL
Telangana,Khammam,2025-01-13,2025,01,0.0041982042,NRSC VIC MODEL
Telangana,Khammam,2025-01-14,2025,01,0.0,NRSC VIC MODEL
Telangana,Khammam,2025-01-25,2025,01,0.0,NRSC VIC MODEL
Telangana,Khammam,2025-01-26,2025,01,0.0033997298,NRSC VIC MODEL
Telangana,Khammam,2025-02-05,2025,02,0.0,NRSC VIC MODEL
Telangana,Khammam,2025-02-08,2025,02,0.0,NRSC VIC MODEL
Telangana,Khammam,2025-02-14,2025,02,0.0,NRSC VIC MODEL
Telangana,Khammam,2025-02-15,2025,02,0.0,NRSC VIC MODEL
Telangana,Khammam,2025-02-17,2025,02,0.0,NRSC VIC MODEL
Telangana,Khammam,2025-02-24,2025,02,0.0,NRSC VIC MODEL
Telangana,Khammam,2025-03-12,2025,03,0.0,NRSC VIC MODEL
Telangana,Khammam,2025-03-17,2025,03,0.0,NRSC VIC MODEL
Telangana,Khammam,2025-03-19,2025,03,0.0,NRSC VIC MODEL
Telangana,Khammam,2025-03-23,2025,03,0.9932535015,NRSC VIC MODEL
Telangana,Khammam,2025-04-14,2025,04,10.9156461819,NRSC VIC MODEL
Telangana,Khammam,2025-04-15,2025,04,8.12421e-05,NRSC VIC MODEL
Telangana,Khammam,2025-04-12,2025,04,0.4061378317,NRSC VIC MODEL
Telangana,Khammam,2025-04-18,2025,04,0.0,NRSC VIC MODEL
Telangana,Khammam,2025-04-21,2025,04,6.1762300176,NRSC VIC MODEL
Telangana,Khammam,2025-05-06,2025,05,0.054812635,NRSC VIC MODEL
Telangana,Khammam,2025-05-08,2025,05,0.369384097,NRSC VIC MODEL
Telangana,Khammam,2025-05-10,2025,05,0.0303582157,NRSC VIC MODEL
Telangana,Khammam,2025-05-15,2025,05,0.0738986878,NRSC VIC MODEL
Telangana,Khammam,2025-05-18,2025,05,0.9796289116,NRSC VIC MODEL
Telangana,Khammam,2025-05-19,2025,05,7.0601209645,NRSC VIC MODEL
Telangana,Khammam,2025-05-24,2025,05,3.5682589822,NRSC VIC MODEL
Telangana,Khammam,2025-06-02,2025,06,0.0089576027,NRSC VIC MODEL
Telangana,Khammam,2025-06-17,2025,06,0.5089312027,NRSC VIC MODEL
Telangana,Khammam,2025-06-20,2025,06,0.0472947126,NRSC VIC MODEL
Telangana,Khammam,2025-06-27,2025,06,7.4865309221,NRSC VIC MODEL
Telangana,Kumuram Bheem Asifabad,2025-01-04,2025,01,0.0,NRSC VIC MODEL
Telangana,Kumuram Bheem Asifabad,2025-01-14,2025,01,0.0,NRSC VIC MODEL
Telangana,Kumuram Bheem Asifabad,2025-01-28,2025,01,0.0,NRSC VIC MODEL
Telangana,Kumuram Bheem Asifabad,2025-02-05,2025,02,0.0,NRSC VIC MODEL
Telangana,Kumuram Bheem Asifabad,2025-02-06,2025,02,0.0,NRSC VIC MODEL
Telangana,Kumuram Bheem Asifabad,2025-02-15,2025,02,0.0,NRSC VIC MODEL
Telangana,Kumuram Bheem Asifabad,2025-02-18,2025,02,2.40595e-05,NRSC VIC MODEL
Telangana,Kumuram Bheem Asifabad,2025-02-20,2025,02,0.0,NRSC VIC MODEL
Telangana,Kumuram Bheem Asifabad,2025-02-21,2025,02,1.65247e-05,NRSC VIC MODEL
Telangana,Kumuram Bheem Asifabad,2025-03-08,2025,03,0.0,NRSC VIC MODEL
Telangana,Kumuram Bheem Asifabad,2025-03-11,2025,03,0.0,NRSC VIC MODEL
Telangana,Kumuram Bheem Asifabad,2025-03-18,2025,03,0.2588726146,NRSC VIC MODEL
Telangana,Adilabad,2025-01-05,2025,01,0.0016022648,NRSC VIC MODEL
Telangana,Adilabad,2025-01-10,2025,01,0.0021773314,NRSC VIC MODEL
Telangana,Adilabad,2025-01-14,2025,01,0.0,NRSC VIC MODEL
Telangana,Adilabad,2025-01-17,2025,01,2.11233e-05,NRSC VIC MODEL
Telangana,Adilabad,2025-01-24,2025,01,0.0013253322,NRSC VIC MODEL
Telangana,Medchal Malkajgiri,2025-05-05,2025,05,1.3581082251,NRSC VIC MODEL
Telangana,Medchal Malkajgiri,2025-05-08,2025,05,0.224021585,NRSC VIC MODEL
Telangana,Medchal Malkajgiri,2025-05-09,2025,05,0.0940391967,NRSC VIC MODEL
Telangana,Medchal Malkajgiri,2025-05-22,2025,05,38.1439340997,NRSC VIC MODEL
Telangana,Medchal Malkajgiri,2025-05-25,2025,05,5.161825239,NRSC VIC MODEL
Telangana,Medchal Malkajgiri,2025-05-27,2025,05,1.3931000603,NRSC VIC MODEL
Telangana,Medchal Malkajgiri,2025-05-29,2025,05,0.2053905609,NRSC VIC MODEL
Telangana,Medchal Malkajgiri,2025-06-06,2025,06,1.8001265069,NRSC VIC MODEL
Telangana,Medchal Malkajgiri,2025-06-08,2025,06,3.4050973713,NRSC VIC MODEL
Telangana,Medchal Malkajgiri,2025-06-15,2025,06,0.0003064454,NRSC VIC MODEL
Telangana,Medchal Malkajgiri,2025-06-17,2025,06,1.6578429002,NRSC VIC MODEL
Telangana,Medchal Malkajgiri,2025-06-24,2025,06,0.255166299,NRSC VIC MODEL
Telangana,Mulugu,2025-01-08,2025,01,0.0,NRSC VIC MODEL
Telangana,Mulugu,2025-01-09,2025,01,0.0004726329,NRSC VIC MODEL
Telangana,Mulugu,2025-01-28,2025,01,0.0,NRSC VIC MODEL
Telangana,Mulugu,2025-02-02,2025,02,0.0,NRSC VIC MODEL
Telangana,Mulugu,2025-02-06,2025,02,0.0,NRSC VIC MODEL
Telangana,Mulugu,2025-02-10,2025,02,0.0,NRSC VIC MODEL
Telangana,Mulugu,2025-02-17,2025,02,4.05101e-05,NRSC VIC MODEL
Telangana,Mulugu,2025-02-22,2025,02,3.51127e-05,NRSC VIC MODEL
Telangana,Mulugu,2025-02-27,2025,02,0.0,NRSC VIC MODEL
Telangana,Mulugu,2025-03-08,2025,03,0.0,NRSC VIC MODEL
Telangana,Mulugu,2025-03-16,2025,03,0.0,NRSC VIC MODEL
Telangana,Mulugu,2025-03-18,2025,03,0.0,NRSC VIC MODEL
Telangana,Mulugu,2025-03-20,2025,03,0.0,NRSC VIC MODEL
Telangana,Mulugu,2025-03-22,2025,03,12.3665678476,NRSC VIC MODEL
Telangana,Mulugu,2025-03-24,2025,03,0.0003478276,NRSC VIC MODEL
Telangana,Mulugu,2025-03-29,2025,03,0.0,NRSC VIC MODEL
Telangana,Mulugu,2025-04-16,2025,04,11.1848256352,NRSC VIC MODEL
Telangana,Mulugu,2025-04-21,2025,04,2.6019679122,NRSC VIC MODEL
Telangana,Mulugu,2025-04-24,2025,04,0.0,NRSC VIC MODEL
Telangana,Mulugu,2025-04-29,2025,04,0.0003111677,NRSC VIC MODEL
Telangana,Mulugu,2025-05-01,2025,05,9.5066268242,NRSC VIC MODEL
Telangana,Mulugu,2025-05-02,2025,05,8.0310197104,NRSC VIC MODEL
Telangana,Mulugu,2025-05-16,2025,05,14.5677467919,NRSC VIC MODEL
Telangana,Mulugu,2025-05-23,2025,05,17.7274227296,NRSC VIC MODEL
Telangana,Mulugu,2025-06-02,2025,06,0.0208541719,NRSC VIC MODEL
Telangana,Mulugu,2025-06-03,2025,06,0.0337055572,NRSC VIC MODEL
Telangana,Mulugu,2025-06-14,2025,06,0.3096254501,NRSC VIC MODEL
Telangana,Mulugu,2025-06-20,2025,06,0.715936244,NRSC VIC MODEL
Telangana,Mulugu,2025-06-22,2025,06,1.6380624921,NRSC VIC MODEL
Telangana,Mulugu,2025-06-26,2025,06,9.7988106226,NRSC VIC MODEL
Telangana,Mulugu,2025-06-30,2025,06,18.8288001987,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-01-10,2025,01,0.0,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-01-13,2025,01,0.0,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-01-15,2025,01,0.0,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-01-16,2025,01,0.0324231019,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-01-21,2025,01,0.0017504315,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-01-22,2025,01,0.0,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-01-24,2025,01,0.0140984468,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-01-26,2025,01,0.0021445564,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-01-28,2025,01,0.0001642353,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-01-29,2025,01,0.0010812775,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-02-03,2025,02,0.0,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-02-05,2025,02,1e-10,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-02-14,2025,02,0.0,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-02-13,2025,02,0.0,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-02-17,2025,02,0.0011183862,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-02-21,2025,02,0.0561989327,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-02-23,2025,02,0.0,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-02-27,2025,02,0.0,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-03-03,2025,03,0.0,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-03-08,2025,03,0.0022944378,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-03-10,2025,03,0.0010939425,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-03-12,2025,03,0.0,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-03-13,2025,03,0.0,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-03-17,2025,03,0.6158495095,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-03-26,2025,03,0.1000520597,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-04-03,2025,04,9.54097e-05,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-04-11,2025,04,0.5178830451,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-04-19,2025,04,0.8964449304,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-04-22,2025,04,4.60721e-05,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-04-25,2025,04,0.0191440725,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-04-27,2025,04,0.66215004,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-05-01,2025,05,2.1089111517,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-05-03,2025,05,15.6483664872,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-05-05,2025,05,4.75059e-05,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-05-09,2025,05,0.1698498756,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-05-18,2025,05,11.6769884026,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-05-23,2025,05,0.0123071157,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-05-26,2025,05,11.6919931191,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-05-30,2025,05,3.9543889486,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-06-03,2025,06,0.0211412955,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-06-11,2025,06,1.7204217504,NRSC VIC MODEL
Telangana,Nagarkurnool,2025-06-29,2025,06,0.2253243579,NRSC VIC MODEL
Telangana,Nalgonda,2025-01-05,2025,01,0.0419727413,NRSC VIC MODEL
Telangana,Nalgonda,2025-01-06,2025,01,0.0152139487,NRSC VIC MODEL
Telangana,Nalgonda,2025-01-12,2025,01,0.0240125691,NRSC VIC MODEL
Telangana,Nalgonda,2025-01-21,2025,01,7.58338e-05,NRSC VIC MODEL
Telangana,Nalgonda,2025-01-25,2025,01,0.0,NRSC VIC MODEL
Telangana,Nalgonda,2025-02-05,2025,02,0.0,NRSC VIC MODEL
Telangana,Nalgonda,2025-02-10,2025,02,0.0,NRSC VIC MODEL
Telangana,Nalgonda,2025-02-16,2025,02,0.0,NRSC VIC MODEL
Telangana,Nalgonda,2025-02-23,2025,02,0.0,NRSC VIC MODEL
Telangana,Nalgonda,2025-02-24,2025,02,0.0,NRSC VIC MODEL
Telangana,Nalgonda,2025-02-26,2025,02,0.0,NRSC VIC MODEL
Telangana,Nalgonda,2025-03-01,2025,03,0.0,NRSC VIC MODEL
Telangana,Nalgonda,2025-03-06,2025,03,0.0085304865,NRSC VIC MODEL
Telangana,Nalgonda,2025-03-09,2025,03,0.0,NRSC VIC MODEL
Telangana,Nalgonda,2025-03-11,2025,03,0.0,NRSC VIC MODEL
Telangana,Nalgonda,2025-03-15,2025,03,0.0,NRSC VIC MODEL
Telangana,Nalgonda,2025-03-16,2025,03,0.0,NRSC VIC MODEL
Telangana,Nalgonda,2025-03-18,2025,03,0.0,NRSC VIC MODEL
Telangana,Nalgonda,2025-03-20,2025,03,0.0480016471,NRSC VIC MODEL
Telangana,Nalgonda,2025-03-31,2025,03,0.001411683,NRSC VIC MODEL
Telangana,Nalgonda,2025-04-03,2025,04,0.0067502096,NRSC VIC MODEL
Telangana,Nalgonda,2025-04-05,2025,04,0.0017096664,NRSC VIC MODEL
Telangana,Nalgonda,2025-04-15,2025,04,0.1981123118,NRSC VIC MODEL
Telangana,Nalgonda,2025-04-17,2025,04,0.0155664719,NRSC VIC MODEL
Telangana,Nalgonda,2025-04-19,2025,04,0.0372931161,NRSC VIC MODEL
Telangana,Nalgonda,2025-04-22,2025,04,0.0038633299,NRSC VIC MODEL
Telangana,Nalgonda,2025-04-23,2025,04,0.4235792085,NRSC VIC MODEL
Telangana,Nalgonda,2025-04-26,2025,04,0.000231231,NRSC VIC MODEL
Telangana,Nalgonda,2025-05-03,2025,05,5.1620146222,NRSC VIC MODEL
Telangana,Nalgonda,2025-05-06,2025,05,0.014770005,NRSC VIC MODEL
Telangana,Nalgonda,2025-05-26,2025,05,7.4579733455,NRSC VIC MODEL
Telangana,Nalgonda,2025-05-29,2025,05,0.5154183066,NRSC VIC MODEL
Telangana,Nalgonda,2025-06-03,2025,06,0.0988171081,NRSC VIC MODEL
Telangana,Nalgonda,2025-06-04,2025,06,0.2362660466,NRSC VIC MODEL
Telangana,Nalgonda,2025-06-15,2025,06,0.0567199142,NRSC VIC MODEL
Telangana,Nalgonda,2025-06-21,2025,06,0.0625912639,NRSC VIC MODEL
Telangana,Nalgonda,2025-06-27,2025,06,0.1558729256,NRSC VIC MODEL
Telangana,Nalgonda,2025-06-28,2025,06,0.0370766135,NRSC VIC MODEL
Telangana,Nalgonda,2025-06-30,2025,06,5.0543868883,NRSC VIC MODEL
Telangana,Narayanpet,2025-01-05,2025,01,0.0,NRSC VIC MODEL
Telangana,Narayanpet,2025-01-06,2025,01,0.0,NRSC VIC MODEL
Telangana,Narayanpet,2025-01-10,2025,01,0.0,NRSC VIC MODEL
Telangana,Narayanpet,2025-01-14,2025,01,0.0,NRSC VIC MODEL
Telangana,Narayanpet,2025-01-20,2025,01,0.0,NRSC VIC MODEL
Telangana,Narayanpet,2025-01-24,2025,01,0.0013295132,NRSC VIC MODEL
Telangana,Narayanpet,2025-02-06,2025,02,0.0,NRSC VIC MODEL
Telangana,Narayanpet,2025-02-17,2025,02,0.0,NRSC VIC MODEL
Telangana,Narayanpet,2025-02-19,2025,02,0.0,NRSC VIC MODEL
Telangana,Narayanpet,2025-02-23,2025,02,0.0,NRSC VIC MODEL
Telangana,Narayanpet,2025-02-24,2025,02,0.0,NRSC VIC MODEL
Telangana,Narayanpet,2025-02-26,2025,02,0.0,NRSC VIC MODEL
Telangana,Narayanpet,2025-03-01,2025,03,0.0,NRSC VIC MODEL
Telangana,Narayanpet,2025-03-03,2025,03,0.0,NRSC VIC MODEL
Telangana,Narayanpet,2025-03-04,2025,03,0.0016633006,NRSC VIC MODEL
Telangana,Narayanpet,2025-03-06,2025,03,0.0010537763,NRSC VIC MODEL
Telangana,Narayanpet,2025-03-07,2025,03,0.0,NRSC VIC MODEL
Telangana,Narayanpet,2025-03-15,2025,03,0.0,NRSC VIC MODEL
Telangana,Narayanpet,2025-03-17,2025,03,0.0,NRSC VIC MODEL
Telangana,Narayanpet,2025-03-25,2025,03,0.6327386804,NRSC VIC MODEL
Telangana,Narayanpet,2025-03-27,2025,03,0.0,NRSC VIC MODEL
Telangana,Narayanpet,2025-03-31,2025,03,0.0,NRSC VIC MODEL
Telangana,Narayanpet,2025-04-08,2025,04,0.0078192801,NRSC VIC MODEL
Telangana,Narayanpet,2025-04-11,2025,04,0.1094337392,NRSC VIC MODEL
Telangana,Narayanpet,2025-04-17,2025,04,3.0355052967,NRSC VIC MODEL
Telangana,Narayanpet,2025-04-21,2025,04,0.5383309202,NRSC VIC MODEL
Telangana,Narayanpet,2025-04-22,2025,04,1.0826434623,NRSC VIC MODEL
Telangana,Narayanpet,2025-05-20,2025,05,7.6022833813,NRSC VIC MODEL
Telangana,Narayanpet,2025-06-01,2025,06,0.0400248073,NRSC VIC MODEL
Telangana,Narayanpet,2025-06-04,2025,06,1.8128761736,NRSC VIC MODEL
Telangana,Narayanpet,2025-06-05,2025,06,0.2793010525,NRSC VIC MODEL
Telangana,Narayanpet,2025-06-06,2025,06,0.0,NRSC VIC MODEL
Telangana,Narayanpet,2025-06-23,2025,06,0.1407410153,NRSC VIC MODEL
Telangana,Nirmal,2025-01-28,2025,01,0.0028308727,NRSC VIC MODEL
Telangana,Nirmal,2025-01-29,2025,01,0.0028308727,NRSC VIC MODEL
Telangana,Nirmal,2025-02-04,2025,02,0.0031009337,NRSC VIC MODEL
Telangana,Nirmal,2025-02-05,2025,02,0.0032987405,NRSC VIC MODEL
Telangana,Nirmal,2025-02-06,2025,02,0.0,NRSC VIC MODEL
Telangana,Nirmal,2025-02-08,2025,02,0.0,NRSC VIC MODEL
Telangana,Nirmal,2025-02-10,2025,02,0.0,NRSC VIC MODEL
Telangana,Nirmal,2025-02-14,2025,02,0.0,NRSC VIC MODEL
Telangana,Nirmal,2025-02-17,2025,02,0.0052775425,NRSC VIC MODEL
Telangana,Nirmal,2025-02-21,2025,02,0.0054275786,NRSC VIC MODEL
Telangana,Nirmal,2025-03-02,2025,03,0.0,NRSC VIC MODEL
Telangana,Nirmal,2025-03-05,2025,03,0.0,NRSC VIC MODEL
Telangana,Nirmal,2025-03-09,2025,03,0.0,NRSC VIC MODEL
Telangana,Nirmal,2025-03-19,2025,03,0.0039226318,NRSC VIC MODEL
Telangana,Nirmal,2025-03-25,2025,03,0.553285012,NRSC VIC MODEL
Telangana,Nirmal,2025-03-29,2025,03,0.0,NRSC VIC MODEL
Telangana,Nirmal,2025-04-01,2025,04,0.0005822332,NRSC VIC MODEL
Telangana,Nirmal,2025-04-05,2025,04,0.0,NRSC VIC MODEL
Telangana,Nirmal,2025-04-13,2025,04,0.0,NRSC VIC MODEL
Telangana,Nirmal,2025-04-12,2025,04,-0.0062371193,NRSC VIC MODEL
Telangana,Nirmal,2025-05-01,2025,05,0.0015805318,NRSC VIC MODEL
Telangana,Nirmal,2025-05-07,2025,05,2.8403220495,NRSC VIC MODEL
Telangana,Kumuram Bheem Asifabad,2025-03-22,2025,03,3.7843414875,NRSC VIC MODEL
Telangana,Kumuram Bheem Asifabad,2025-04-02,2025,04,1.65247e-05,NRSC VIC MODEL
Telangana,Kumuram Bheem Asifabad,2025-04-03,2025,04,0.0075337113,NRSC VIC MODEL
Telangana,Kumuram Bheem Asifabad,2025-04-19,2025,04,0.0,NRSC VIC MODEL
Telangana,Kumuram Bheem Asifabad,2025-04-22,2025,04,0.0,NRSC VIC MODEL
Telangana,Kumuram Bheem Asifabad,2025-05-01,2025,05,0.4147185481,NRSC VIC MODEL
Telangana,Kumuram Bheem Asifabad,2025-05-03,2025,05,0.3316537906,NRSC VIC MODEL
Telangana,Kumuram Bheem Asifabad,2025-05-04,2025,05,0.1876314887,NRSC VIC MODEL
Telangana,Kumuram Bheem Asifabad,2025-05-06,2025,05,5.4692398495,NRSC VIC MODEL
Telangana,Kumuram Bheem Asifabad,2025-05-18,2025,05,0.0652296024,NRSC VIC MODEL
Telangana,Kumuram Bheem Asifabad,2025-05-24,2025,05,21.2285292201,NRSC VIC MODEL
Telangana,Kumuram Bheem Asifabad,2025-05-25,2025,05,4.7051377216,NRSC VIC MODEL
Telangana,Kumuram Bheem Asifabad,2025-06-02,2025,06,0.0151214193,NRSC VIC MODEL
